Date,Rater,Correct Answer 3 Label,Correct Answer 5 Label,Rater Answer 3 Label,Rater Answer 5 Label,Task ID,3-Label Agreement,5-Label Agreement
10-27-2005,D,Average,Okay,High,Exceptional,1790,no,no
10-13-2005,A,Low,Bad,High,Okay,1791,no,no
10-08-2005,D,High,Great,Low,Intermediate,1792,no,no
10-10-2005,B,Low,Intermediate,Average,Intermediate,1793,no,yes
10-17-2005,E,High,Great,Average,Great,1794,no,yes
10-18-2005,D,Average,Bad,Average,Intermediate,1795,yes,no
10-28-2005,C,Average,Bad,Low,Great,1796,no,no
10-13-2005,C,Average,Intermediate,High,Intermediate,1797,no,yes
10-14-2005,B,Average,Bad,Average,Great,1798,yes,no
10-21-2005,C,Average,Intermediate,High,Intermediate,1799,no,yes
10-16-2005,A,Average,Great,Low,Okay,1800,no,no
10-15-2005,D,Low,Okay,High,Great,1801,no,no
10-05-2005,E,Low,Intermediate,High,Great,1802,no,no
10-25-2005,D,High,Okay,High,Bad,1803,yes,no
10-09-2005,B,Low,Okay,Low,Okay,1804,yes,yes
10-06-2005,B,Average,Great,Low,Great,1805,no,yes
10-29-2005,D,High,Okay,Low,Bad,1806,no,no
10-17-2005,D,Low,Okay,Average,Intermediate,1807,no,no
10-04-2005,D,Low,Bad,High,Okay,1808,no,no
10-09-2005,D,High,Exceptional,Average,Great,1809,no,no
10-08-2005,E,High,Great,Average,Okay,1810,no,no
10-12-2005,C,High,Okay,High,Great,1811,yes,no
10-04-2005,D,High,Exceptional,Average,Intermediate,1812,no,no
10-01-2005,C,High,Bad,High,Intermediate,1813,yes,no
10-13-2005,A,Low,Okay,Average,Great,1814,no,no
10-16-2005,B,Low,Great,Low,Intermediate,1815,yes,no
10-14-2005,A,High,Bad,Low,Exceptional,1816,no,no
10-07-2005,E,High,Intermediate,Average,Great,1817,no,no
10-28-2005,D,Average,Okay,Average,Great,1818,yes,no
10-13-2005,B,Average,Intermediate,High,Intermediate,1819,no,yes
10-22-2005,C,Average,Intermediate,Average,Okay,1820,yes,no
10-13-2005,E,Average,Okay,Average,Great,1821,yes,no
10-24-2005,D,Low,Great,Average,Exceptional,1822,no,no
10-13-2005,C,High,Okay,Average,Okay,1823,no,yes
10-15-2005,A,Low,Intermediate,Average,Exceptional,1824,no,no
10-29-2005,E,High,Intermediate,High,Exceptional,1825,yes,no
10-08-2005,D,Average,Okay,Average,Okay,1826,yes,yes
10-27-2005,D,Average,Okay,Average,Exceptional,1827,yes,no
10-07-2005,E,High,Okay,Low,Intermediate,1828,no,no
10-23-2005,D,Average,Okay,Low,Intermediate,1829,no,no
10-23-2005,D,High,Bad,Average,Bad,1830,no,yes
10-23-2005,D,High,Bad,Low,Exceptional,1831,no,no
10-29-2005,D,Low,Bad,High,Intermediate,1832,no,no
10-25-2005,A,Average,Bad,High,Great,1833,no,no
10-14-2005,E,Average,Okay,High,Bad,1834,no,no
10-14-2005,C,Low,Great,Low,Bad,1835,yes,no
10-07-2005,D,Low,Intermediate,Average,Exceptional,1836,no,no
10-15-2005,D,Low,Bad,Low,Intermediate,1837,yes,no
10-11-2005,A,Average,Exceptional,Average,Bad,1838,yes,no
10-02-2005,E,Low,Great,Average,Exceptional,1839,no,no
10-29-2005,E,Average,Intermediate,High,Great,1840,no,no
10-15-2005,A,High,Bad,Low,Okay,1841,no,no
10-27-2005,B,High,Intermediate,High,Great,1842,yes,no
10-14-2005,C,High,Okay,High,Intermediate,1843,yes,no
10-15-2005,A,Low,Bad,Average,Okay,1844,no,no
10-13-2005,B,Low,Exceptional,Low,Okay,1845,yes,no
10-08-2005,D,High,Okay,High,Bad,1846,yes,no
10-02-2005,B,Average,Intermediate,High,Exceptional,1847,no,no
10-08-2005,A,High,Intermediate,High,Intermediate,1848,yes,yes
10-19-2005,C,Low,Okay,Average,Okay,1849,no,yes
10-07-2005,C,High,Great,Low,Exceptional,1850,no,no
10-26-2005,C,Average,Exceptional,Low,Okay,1851,no,no
10-10-2005,E,Average,Okay,Average,Bad,1852,yes,no
10-26-2005,B,Average,Great,High,Okay,1853,no,no
10-24-2005,B,Average,Bad,High,Intermediate,1854,no,no
10-29-2005,B,Low,Great,Average,Okay,1855,no,no
10-03-2005,E,Low,Bad,Low,Exceptional,1856,yes,no
10-19-2005,C,Low,Intermediate,Low,Exceptional,1857,yes,no
10-20-2005,E,Average,Bad,High,Intermediate,1858,no,no
10-16-2005,E,Average,Okay,High,Exceptional,1859,no,no
10-04-2005,C,High,Great,Low,Intermediate,1860,no,no
10-03-2005,D,Low,Bad,High,Okay,1861,no,no
10-05-2005,C,High,Bad,Low,Exceptional,1862,no,no
10-01-2005,A,High,Great,Low,Bad,1863,no,no
10-08-2005,A,Average,Okay,High,Exceptional,1864,no,no
10-04-2005,C,Average,Great,High,Bad,1865,no,no
10-28-2005,A,Average,Intermediate,High,Exceptional,1866,no,no
10-29-2005,D,Low,Intermediate,High,Intermediate,1867,no,yes
10-24-2005,D,Average,Intermediate,Low,Okay,1868,no,no
10-24-2005,B,Low,Great,Low,Exceptional,1869,yes,no
10-19-2005,B,Average,Great,Low,Intermediate,1870,no,no
10-11-2005,C,High,Exceptional,Average,Intermediate,1871,no,no
10-18-2005,C,Low,Okay,Average,Intermediate,1872,no,no
10-26-2005,D,High,Exceptional,Low,Great,1873,no,no
10-18-2005,D,Low,Intermediate,Low,Okay,1874,yes,no
10-16-2005,D,High,Okay,High,Intermediate,1875,yes,no
10-08-2005,B,Low,Intermediate,Average,Great,1876,no,no
10-11-2005,B,Average,Intermediate,Average,Intermediate,1877,yes,yes
10-16-2005,B,High,Intermediate,Low,Exceptional,1878,no,no
10-26-2005,A,Low,Exceptional,High,Exceptional,1879,no,yes
10-03-2005,A,High,Bad,Low,Intermediate,1880,no,no
10-28-2005,D,Average,Great,Low,Intermediate,1881,no,no
10-13-2005,D,High,Okay,High,Okay,1882,yes,yes
10-12-2005,B,Low,Intermediate,Low,Okay,1883,yes,no
10-14-2005,E,Low,Okay,High,Bad,1884,no,no
10-09-2005,B,Average,Intermediate,Average,Bad,1885,yes,no
10-22-2005,B,Average,Okay,High,Intermediate,1886,no,no
10-27-2005,A,High,Bad,Average,Intermediate,1887,no,no
10-06-2005,E,Low,Great,Average,Exceptional,1888,no,no
10-11-2005,A,Average,Okay,High,Intermediate,1889,no,no
10-07-2005,D,Average,Okay,Average,Okay,1890,yes,yes
10-22-2005,A,Low,Bad,Low,Okay,1891,yes,no
10-26-2005,C,High,Okay,High,Intermediate,1892,yes,no
10-12-2005,D,High,Okay,Average,Intermediate,1893,no,no
10-14-2005,E,Average,Exceptional,High,Bad,1894,no,no
10-16-2005,E,Low,Exceptional,Average,Exceptional,1895,no,yes
10-18-2005,D,Average,Intermediate,Low,Exceptional,1896,no,no
10-18-2005,D,Low,Okay,High,Intermediate,1897,no,no
10-12-2005,A,High,Great,Average,Okay,1898,no,no
10-14-2005,C,High,Okay,Low,Exceptional,1899,no,no
10-08-2005,D,Low,Bad,Average,Intermediate,1900,no,no
10-13-2005,E,Average,Bad,Average,Bad,1901,yes,yes
10-22-2005,A,Low,Bad,High,Bad,1902,no,yes
10-19-2005,E,High,Intermediate,Low,Exceptional,1903,no,no
10-09-2005,E,High,Great,Low,Great,1904,no,yes
10-01-2005,E,Low,Okay,High,Exceptional,1905,no,no
10-12-2005,D,High,Great,Average,Exceptional,1906,no,no
10-09-2005,D,Average,Okay,High,Great,1907,no,no
10-11-2005,D,Low,Great,High,Okay,1908,no,no
10-15-2005,C,High,Okay,High,Exceptional,1909,yes,no
10-16-2005,A,Low,Exceptional,Average,Bad,1910,no,no
10-07-2005,E,High,Exceptional,High,Exceptional,1911,yes,yes
10-12-2005,D,High,Great,Average,Bad,1912,no,no
10-26-2005,C,Average,Exceptional,Average,Intermediate,1913,yes,no
10-28-2005,C,High,Great,High,Intermediate,1914,yes,no
10-28-2005,E,High,Exceptional,Average,Great,1915,no,no
10-27-2005,D,Average,Okay,Average,Exceptional,1916,yes,no
10-11-2005,E,Average,Intermediate,High,Okay,1917,no,no
10-18-2005,A,Low,Okay,Average,Great,1918,no,no
10-23-2005,E,Low,Okay,Average,Great,1919,no,no
10-26-2005,D,Average,Exceptional,High,Okay,1920,no,no
10-21-2005,C,High,Bad,Average,Bad,1921,no,yes
10-06-2005,B,High,Exceptional,Average,Great,1922,no,no
10-21-2005,A,Low,Okay,High,Intermediate,1923,no,no
10-02-2005,B,Average,Okay,High,Okay,1924,no,yes
10-02-2005,D,Low,Okay,Low,Bad,1925,yes,no
10-22-2005,E,Average,Great,Average,Exceptional,1926,yes,no
10-17-2005,C,Average,Bad,Low,Okay,1927,no,no
10-12-2005,D,High,Bad,High,Great,1928,yes,no
10-22-2005,A,Average,Intermediate,High,Okay,1929,no,no
10-09-2005,D,High,Great,Average,Bad,1930,no,no
10-20-2005,C,High,Bad,High,Great,1931,yes,no
10-06-2005,B,Average,Bad,Average,Okay,1932,yes,no
10-19-2005,E,Average,Bad,Average,Exceptional,1933,yes,no
10-22-2005,E,Low,Exceptional,Average,Exceptional,1934,no,yes
10-18-2005,B,Average,Bad,Low,Great,1935,no,no
10-03-2005,C,Average,Okay,Low,Intermediate,1936,no,no
10-20-2005,E,High,Okay,Average,Okay,1937,no,yes
10-28-2005,C,Low,Great,Low,Bad,1938,yes,no
10-21-2005,E,Average,Great,Low,Okay,1939,no,no
10-09-2005,B,Low,Exceptional,Low,Intermediate,1940,yes,no
10-21-2005,C,Average,Okay,Average,Exceptional,1941,yes,no
10-24-2005,E,High,Exceptional,Average,Okay,1942,no,no
10-28-2005,A,High,Okay,Low,Great,1943,no,no
10-16-2005,E,Low,Okay,Low,Exceptional,1944,yes,no
10-16-2005,B,High,Great,Low,Bad,1945,no,no
10-29-2005,C,Average,Bad,High,Exceptional,1946,no,no
10-11-2005,C,Average,Intermediate,Average,Exceptional,1947,yes,no
10-09-2005,B,High,Great,High,Great,1948,yes,yes
10-21-2005,B,High,Exceptional,Average,Great,1949,no,no
10-08-2005,C,Low,Intermediate,Average,Intermediate,1950,no,yes
10-01-2005,D,Average,Okay,High,Great,1951,no,no
10-01-2005,A,Low,Intermediate,High,Okay,1952,no,no
10-08-2005,E,Average,Exceptional,Average,Exceptional,1953,yes,yes
10-29-2005,C,High,Exceptional,Low,Exceptional,1954,no,yes
10-25-2005,B,Average,Intermediate,High,Okay,1955,no,no
10-14-2005,A,High,Great,Low,Intermediate,1956,no,no
10-08-2005,C,Low,Bad,Average,Okay,1957,no,no
10-26-2005,A,High,Bad,Average,Okay,1958,no,no
10-28-2005,C,High,Bad,High,Intermediate,1959,yes,no
10-26-2005,A,Average,Okay,Low,Okay,1960,no,yes
10-11-2005,A,Average,Exceptional,Average,Okay,1961,yes,no
10-16-2005,A,High,Okay,Average,Great,1962,no,no
10-12-2005,E,Low,Okay,High,Bad,1963,no,no
10-29-2005,B,High,Intermediate,Average,Great,1964,no,no
10-25-2005,B,Low,Bad,Low,Okay,1965,yes,no
10-24-2005,B,Low,Intermediate,High,Intermediate,1966,no,yes
10-07-2005,C,Average,Exceptional,High,Exceptional,1967,no,yes
10-13-2005,D,High,Exceptional,Low,Exceptional,1968,no,yes
10-18-2005,C,High,Okay,Low,Okay,1969,no,yes
10-13-2005,E,High,Exceptional,Average,Great,1970,no,no
10-18-2005,C,High,Okay,Average,Exceptional,1971,no,no
10-15-2005,A,Low,Intermediate,Low,Intermediate,1972,yes,yes
10-18-2005,B,Low,Exceptional,High,Intermediate,1973,no,no
10-27-2005,E,Low,Great,Low,Exceptional,1974,yes,no
10-15-2005,B,Low,Okay,Average,Okay,1975,no,yes
10-05-2005,D,High,Exceptional,Low,Exceptional,1976,no,yes
10-07-2005,C,Average,Great,Average,Exceptional,1977,yes,no
10-05-2005,B,High,Great,High,Great,1978,yes,yes
10-02-2005,C,Low,Exceptional,Low,Exceptional,1979,yes,yes
10-08-2005,A,High,Great,High,Bad,1980,yes,no
10-11-2005,E,Average,Great,High,Great,1981,no,yes
10-08-2005,D,High,Exceptional,Low,Intermediate,1982,no,no
10-25-2005,C,Low,Intermediate,Average,Exceptional,1983,no,no
10-24-2005,A,Average,Bad,Average,Bad,1984,yes,yes
10-29-2005,D,High,Intermediate,High,Intermediate,1985,yes,yes
10-29-2005,C,High,Exceptional,Average,Okay,1986,no,no
10-21-2005,A,Low,Intermediate,High,Okay,1987,no,no
10-21-2005,C,Low,Bad,High,Intermediate,1988,no,no
10-08-2005,C,Low,Exceptional,Low,Okay,1989,yes,no
10-23-2005,E,High,Okay,High,Intermediate,1990,yes,no
10-09-2005,B,Average,Intermediate,High,Bad,1991,no,no
10-05-2005,E,Low,Intermediate,High,Exceptional,1992,no,no
10-22-2005,D,High,Exceptional,High,Intermediate,1993,yes,no
10-07-2005,A,Average,Bad,High,Exceptional,1994,no,no
10-22-2005,C,High,Exceptional,Low,Great,1995,no,no
10-19-2005,B,High,Bad,Low,Okay,1996,no,no
10-14-2005,B,Average,Great,High,Okay,1997,no,no
10-07-2005,C,High,Okay,Low,Great,1998,no,no
10-02-2005,A,High,Exceptional,Average,Intermediate,1999,no,no
10-25-2005,A,Low,Great,High,Bad,2000,no,no
10-26-2005,D,Average,Great,Average,Bad,2001,yes,no
10-27-2005,C,High,Okay,Average,Exceptional,2002,no,no
10-23-2005,B,High,Intermediate,High,Great,2003,yes,no
10-23-2005,D,Average,Intermediate,Low,Great,2004,no,no
10-26-2005,E,High,Intermediate,High,Okay,2005,yes,no
10-15-2005,E,Average,Okay,High,Exceptional,2006,no,no
10-03-2005,C,Average,Intermediate,Low,Intermediate,2007,no,yes
10-09-2005,B,High,Okay,High,Intermediate,2008,yes,no
10-23-2005,A,High,Okay,High,Intermediate,2009,yes,no
10-23-2005,D,Low,Intermediate,Average,Okay,2010,no,no
10-13-2005,C,High,Intermediate,High,Intermediate,2011,yes,yes
10-02-2005,A,High,Okay,High,Exceptional,2012,yes,no
10-23-2005,E,Low,Intermediate,Low,Exceptional,2013,yes,no
10-19-2005,C,High,Okay,Average,Okay,2014,no,yes
10-07-2005,A,Average,Okay,Low,Great,2015,no,no
10-26-2005,B,High,Great,Low,Intermediate,2016,no,no
10-01-2005,E,High,Great,Low,Okay,2017,no,no
10-23-2005,B,Average,Intermediate,Low,Exceptional,2018,no,no
10-13-2005,A,Low,Bad,Low,Exceptional,2019,yes,no
10-09-2005,B,Average,Exceptional,Low,Okay,2020,no,no
10-10-2005,E,Low,Intermediate,Low,Okay,2021,yes,no
10-28-2005,D,High,Exceptional,High,Bad,2022,yes,no
10-02-2005,A,Average,Great,High,Great,2023,no,yes
10-20-2005,B,High,Exceptional,High,Bad,2024,yes,no
10-04-2005,B,High,Bad,Low,Intermediate,2025,no,no
10-14-2005,E,High,Great,Low,Exceptional,2026,no,no
10-01-2005,C,High,Intermediate,Average,Intermediate,2027,no,yes
10-29-2005,E,Average,Okay,Low,Exceptional,2028,no,no
10-19-2005,E,High,Intermediate,High,Okay,2029,yes,no
10-17-2005,D,High,Bad,Low,Bad,2030,no,yes
10-29-2005,D,Average,Intermediate,Low,Okay,2031,no,no
10-26-2005,C,Low,Intermediate,Average,Great,2032,no,no
10-10-2005,C,Low,Exceptional,Average,Okay,2033,no,no
10-25-2005,D,Average,Bad,Low,Great,2034,no,no
10-27-2005,D,Low,Okay,Average,Bad,2035,no,no
10-06-2005,A,Low,Intermediate,Average,Intermediate,2036,no,yes
10-10-2005,D,Low,Bad,High,Bad,2037,no,yes
10-25-2005,D,High,Great,Low,Okay,2038,no,no
10-09-2005,C,Average,Bad,High,Intermediate,2039,no,no
10-11-2005,D,High,Exceptional,High,Intermediate,2040,yes,no
10-27-2005,C,Low,Great,Low,Okay,2041,yes,no
10-24-2005,B,Average,Intermediate,Low,Exceptional,2042,no,no
10-21-2005,E,Average,Okay,Average,Great,2043,yes,no
10-16-2005,A,Average,Exceptional,Average,Exceptional,2044,yes,yes
10-04-2005,A,Average,Great,Average,Exceptional,2045,yes,no
10-22-2005,A,High,Bad,Low,Exceptional,2046,no,no
10-21-2005,C,Average,Exceptional,Low,Great,2047,no,no
10-01-2005,D,High,Great,Low,Bad,2048,no,no
10-08-2005,D,Average,Intermediate,Average,Intermediate,2049,yes,yes
10-08-2005,E,High,Okay,Low,Intermediate,2050,no,no
10-06-2005,B,Low,Bad,Average,Exceptional,2051,no,no
10-17-2005,B,Low,Great,Average,Bad,2052,no,no
10-07-2005,D,Low,Exceptional,High,Okay,2053,no,no
10-20-2005,B,Average,Intermediate,Average,Intermediate,2054,yes,yes
10-03-2005,D,Average,Great,Low,Exceptional,2055,no,no
10-15-2005,E,Average,Intermediate,Low,Bad,2056,no,no
10-17-2005,D,High,Okay,High,Okay,2057,yes,yes
10-03-2005,C,Low,Exceptional,Low,Intermediate,2058,yes,no
10-21-2005,E,Average,Bad,Low,Okay,2059,no,no
10-22-2005,E,Average,Great,Low,Bad,2060,no,no
10-19-2005,D,High,Okay,High,Great,2061,yes,no
10-23-2005,B,Low,Bad,High,Great,2062,no,no
10-17-2005,D,High,Exceptional,Low,Great,2063,no,no
10-02-2005,A,Low,Intermediate,Low,Okay,2064,yes,no
10-04-2005,A,Low,Intermediate,Low,Exceptional,2065,yes,no
10-04-2005,E,Low,Bad,High,Okay,2066,no,no
10-14-2005,A,Average,Great,High,Okay,2067,no,no
10-15-2005,B,Low,Bad,Low,Okay,2068,yes,no
10-29-2005,E,Low,Bad,Low,Great,2069,yes,no
10-22-2005,D,Average,Exceptional,Low,Intermediate,2070,no,no
10-15-2005,C,Average,Okay,Average,Exceptional,2071,yes,no
10-13-2005,E,High,Okay,High,Exceptional,2072,yes,no
10-16-2005,C,Low,Exceptional,High,Okay,2073,no,no
10-22-2005,C,Low,Okay,Low,Bad,2074,yes,no
10-25-2005,A,Low,Okay,Average,Intermediate,2075,no,no
10-08-2005,C,High,Okay,Average,Great,2076,no,no
10-17-2005,D,Average,Intermediate,Average,Okay,2077,yes,no
10-25-2005,C,High,Exceptional,Average,Exceptional,2078,no,yes
10-21-2005,B,Average,Great,Low,Intermediate,2079,no,no
10-15-2005,C,High,Great,Average,Intermediate,2080,no,no
10-19-2005,C,Average,Okay,High,Exceptional,2081,no,no
10-04-2005,E,Low,Exceptional,High,Okay,2082,no,no
10-29-2005,E,High,Great,High,Exceptional,2083,yes,no
10-03-2005,B,High,Intermediate,High,Exceptional,2084,yes,no
10-08-2005,C,Average,Bad,Low,Okay,2085,no,no
10-19-2005,E,Average,Great,Low,Great,2086,no,yes
10-28-2005,D,High,Intermediate,High,Okay,2087,yes,no
10-27-2005,A,Average,Great,High,Intermediate,2088,no,no
10-05-2005,E,Average,Okay,High,Great,2089,no,no
10-08-2005,E,Average,Bad,Average,Exceptional,2090,yes,no
10-25-2005,B,Low,Great,Average,Okay,2091,no,no
10-10-2005,D,Average,Intermediate,Low,Great,2092,no,no
10-24-2005,A,Low,Okay,Average,Okay,2093,no,yes
10-26-2005,A,Low,Great,Average,Bad,2094,no,no
10-17-2005,A,High,Okay,Average,Exceptional,2095,no,no
10-17-2005,E,Low,Exceptional,Average,Bad,2096,no,no
10-07-2005,B,High,Exceptional,High,Bad,2097,yes,no
10-27-2005,B,Average,Okay,High,Okay,2098,no,yes
10-21-2005,B,Low,Great,Low,Okay,2099,yes,no
10-03-2005,B,Average,Bad,Low,Intermediate,2100,no,no
10-11-2005,A,Low,Exceptional,Low,Bad,2101,yes,no
10-20-2005,E,Low,Intermediate,Average,Exceptional,2102,no,no
10-19-2005,E,Low,Intermediate,High,Okay,2103,no,no
10-10-2005,E,Low,Bad,Low,Exceptional,2104,yes,no
10-02-2005,A,Low,Bad,Average,Exceptional,2105,no,no
10-04-2005,A,Low,Bad,Low,Bad,2106,yes,yes
10-06-2005,D,Average,Bad,Average,Bad,2107,yes,yes
10-01-2005,B,Average,Exceptional,High,Exceptional,2108,no,yes
10-08-2005,D,Low,Okay,Low,Great,2109,yes,no
10-01-2005,A,Low,Bad,Average,Bad,2110,no,yes
10-12-2005,B,Average,Intermediate,Low,Bad,2111,no,no
10-21-2005,A,Low,Great,High,Bad,2112,no,no
10-12-2005,D,High,Bad,Low,Intermediate,2113,no,no
10-05-2005,E,Low,Bad,High,Exceptional,2114,no,no
10-27-2005,A,Average,Bad,Average,Intermediate,2115,yes,no
10-10-2005,A,Low,Exceptional,High,Great,2116,no,no
10-26-2005,A,Average,Exceptional,High,Great,2117,no,no
10-19-2005,D,Average,Intermediate,Low,Great,2118,no,no
10-27-2005,E,Average,Intermediate,High,Great,2119,no,no
10-18-2005,A,Low,Exceptional,High,Great,2120,no,no
10-13-2005,E,Average,Intermediate,Low,Great,2121,no,no
10-27-2005,A,Average,Intermediate,Low,Exceptional,2122,no,no
10-14-2005,A,Low,Okay,Average,Intermediate,2123,no,no
10-04-2005,C,High,Bad,High,Great,2124,yes,no
10-26-2005,B,Low,Intermediate,High,Okay,2125,no,no
10-05-2005,D,Average,Great,High,Great,2126,no,yes
10-23-2005,C,Low,Bad,Low,Bad,2127,yes,yes
10-05-2005,D,Average,Great,Low,Okay,2128,no,no
10-16-2005,C,Average,Exceptional,High,Exceptional,2129,no,yes
10-25-2005,B,High,Okay,Low,Great,2130,no,no
10-02-2005,D,Average,Great,Average,Bad,2131,yes,no
10-04-2005,E,Average,Exceptional,Average,Bad,2132,yes,no
10-11-2005,E,Average,Great,Average,Bad,2133,yes,no
10-23-2005,B,Average,Bad,High,Exceptional,2134,no,no
10-06-2005,A,High,Great,Low,Intermediate,2135,no,no
10-18-2005,B,Low,Okay,Low,Exceptional,2136,yes,no
10-06-2005,E,High,Great,Low,Exceptional,2137,no,no
10-09-2005,D,Low,Bad,Average,Intermediate,2138,no,no
10-18-2005,E,High,Great,Average,Exceptional,2139,no,no
10-25-2005,E,High,Great,High,Okay,2140,yes,no
10-01-2005,D,High,Okay,Average,Bad,2141,no,no
10-22-2005,B,Average,Exceptional,Average,Bad,2142,yes,no
10-21-2005,A,High,Exceptional,High,Exceptional,2143,yes,yes
10-23-2005,A,Low,Intermediate,Low,Bad,2144,yes,no
10-22-2005,C,Low,Great,Average,Bad,2145,no,no
10-08-2005,A,Average,Bad,High,Intermediate,2146,no,no
10-08-2005,C,Average,Exceptional,High,Great,2147,no,no
10-18-2005,D,Low,Great,Average,Great,2148,no,yes
10-11-2005,A,Average,Exceptional,Average,Great,2149,yes,no
10-18-2005,D,Average,Great,High,Exceptional,2150,no,no
10-17-2005,A,Low,Great,Average,Bad,2151,no,no
10-21-2005,C,High,Intermediate,Average,Bad,2152,no,no
10-14-2005,E,Average,Great,Average,Intermediate,2153,yes,no
10-05-2005,B,High,Exceptional,Average,Okay,2154,no,no
10-20-2005,C,Low,Okay,High,Great,2155,no,no
10-19-2005,A,Average,Bad,Low,Bad,2156,no,yes
10-03-2005,D,High,Okay,Low,Great,2157,no,no
10-02-2005,D,Average,Bad,Average,Exceptional,2158,yes,no
10-01-2005,A,Average,Intermediate,High,Bad,2159,no,no
10-27-2005,D,Low,Intermediate,Low,Great,2160,yes,no
10-03-2005,E,Low,Great,High,Exceptional,2161,no,no
10-25-2005,B,Low,Bad,Low,Intermediate,2162,yes,no
10-13-2005,D,High,Intermediate,Average,Okay,2163,no,no
10-18-2005,D,Average,Great,High,Bad,2164,no,no
10-15-2005,A,Average,Great,Low,Bad,2165,no,no
10-17-2005,C,Average,Bad,High,Okay,2166,no,no
10-15-2005,C,High,Great,Average,Okay,2167,no,no
10-02-2005,E,Average,Exceptional,Average,Great,2168,yes,no
10-09-2005,D,High,Intermediate,Low,Intermediate,2169,no,yes
10-09-2005,C,High,Okay,High,Okay,2170,yes,yes
10-24-2005,D,Average,Okay,Low,Intermediate,2171,no,no
10-08-2005,A,Average,Intermediate,Average,Exceptional,2172,yes,no
10-04-2005,E,Low,Bad,High,Okay,2173,no,no
10-18-2005,A,Average,Okay,Average,Great,2174,yes,no
10-12-2005,D,High,Exceptional,Average,Okay,2175,no,no
10-28-2005,E,High,Intermediate,Low,Bad,2176,no,no
10-14-2005,D,High,Bad,Low,Great,2177,no,no
10-26-2005,D,Average,Bad,High,Bad,2178,no,yes
10-18-2005,D,Low,Bad,Average,Exceptional,2179,no,no
10-14-2005,C,Low,Great,Low,Intermediate,2180,yes,no
10-17-2005,B,Average,Bad,Low,Exceptional,2181,no,no
10-14-2005,B,Average,Okay,High,Exceptional,2182,no,no
10-09-2005,C,Average,Bad,High,Exceptional,2183,no,no
10-15-2005,E,Low,Intermediate,High,Bad,2184,no,no
10-24-2005,C,Average,Okay,High,Great,2185,no,no
10-20-2005,B,Average,Exceptional,Average,Bad,2186,yes,no
10-08-2005,B,High,Okay,High,Bad,2187,yes,no
10-28-2005,B,Average,Okay,Average,Bad,2188,yes,no
10-24-2005,A,Average,Bad,High,Intermediate,2189,no,no
10-18-2005,B,Average,Intermediate,Low,Bad,2190,no,no
10-26-2005,C,Low,Okay,Average,Bad,2191,no,no
